pitch,velocity,start,end
63,61,480,720
75,61,480,720
63,61,960,1200
75,61,960,1200
63,61,1440,1680
75,61,1440,1680
87,61,1920,2160
99,61,1920,2160
87,61,2400,2640
99,61,2400,2640
87,65,2880,3120
99,65,2880,3120
63,61,3360,3600
75,61,3360,3600
63,61,3840,4080
75,61,3840,4080
63,61,4320,4560
75,61,4320,4560
87,61,4800,5040
99,61,4800,5040
87,59,5280,5520
99,59,5280,5520
87,60,5760,6000
99,60,5760,6000
63,54,6240,6480
75,54,6240,6480
87,52,6720,6960
99,52,6720,6960
87,50,7200,7440
99,50,7200,7440
63,47,7680,7920
75,47,7680,7920
87,45,8160,8400
99,45,8160,8400
87,46,8640,8880
99,46,8640,8880
87,39,10080,10200
75,57,9840,10320
99,39,10560,10680
87,60,10320,10800
99,39,11040,11160
87,61,10800,11280
99,39,11520,11640
85,59,11280,11760
56,65,11760,12000
63,65,11839,12000
71,65,11918,12000
99,40,12000,12120
83,61,11760,12240
99,40,12480,12600
83,59,12240,12720
99,40,12960,13080
82,58,12720,13200
59,61,13200,13440
68,61,13279,13440
75,61,13358,13440
99,40,13440,13560
80,55,13200,13680
99,40,13920,14040
79,55,13680,14160
99,40,14400,14520
80,59,14160,14640
63,65,14640,14880
70,65,14719,14880
79,65,14798,14880
99,40,14880,15000
82,67,14640,15120
87,40,15360,15480
75,53,15120,15600
87,40,15840,15960
75,54,15600,16080
67,61,16080,16320
70,61,16200,16320
87,40,16320,16440
76,57,16080,16560
87,40,16800,16920
75,57,16560,17040
87,40,17280,17400
73,55,17040,17520
68,65,17520,17760
87,40,17760,17880
71,57,17520,18000
87,40,18240,18360
71,56,18000,18480
87,40,18720,18840
70,56,18480,18960
59,60,18960,19200
62,60,19039,19200
65,60,19118,19200
87,40,19200,19320
68,54,18960,19440
87,40,19680,19800
67,55,19440,19920
87,40,20160,20280
68,58,19920,20400
63,65,20400,20640
67,65,20400,20640
87,40,20640,20760
70,67,20400,20880
75,40,21120,21240
63,53,20880,21360
75,40,21360,21480
87,40,21600,21720
99,40,22080,22200
87,70,21840,22320
99,40,22560,22680
87,69,22320,22800
99,40,23040,23160
85,67,22800,23280
99,40,23520,23640
83,66,23280,23760
56,65,23280,23760
63,65,23415,23760
71,65,23550,23760
99,40,24000,24120
83,61,23760,24240
99,40,24480,24600
82,59,24240,24720
99,40,24960,25080
80,56,24720,25200
59,62,24720,25200
68,62,24855,25200
75,62,24990,25200
99,40,25440,25560
79,55,25200,25680
99,40,25920,26040
80,58,25680,26160
63,66,26160,26400
70,66,26239,26400
79,66,26318,26400
99,40,26400,26520
82,67,26160,26640
99,40,26880,27000
75,53,26640,27120
87,40,27360,27480
75,54,27120,27600
67,61,27600,27840
70,61,27720,27840
87,40,27840,27960
76,57,27600,28080
87,40,28320,28440
75,57,28080,28560
73,40,28560,28680
87,40,28800,28920
75,58,28560,29040
87,40,29280,29400
75,63,29040,29520
68,65,29040,29520
71,65,29040,29520
80,40,29520,29640
83,40,29760,29880
99,40,30240,30360
87,84,30000,30480
87,40,30720,30840
75,55,30480,30960
63,62,30480,30960
67,62,30480,30960
73,62,30480,30960
79,40,30960,31080
82,40,31200,31320
99,40,31680,31800
87,82,31440,31920
56,60,31920,32040
63,58,32160,32280
71,61,32400,32520
80,63,32640,32760
75,56,32880,33120
87,68,33120,33360
99,70,33360,33600
87,61,33600,33840
99,70,33840,34080
87,55,34080,34320
99,70,34320,34560
85,52,34560,34714
85,52,34714,34800
44,65,34800,35040
83,55,34800,35280
99,40,35040,35280
51,66,35280,35520
59,66,35280,35520
83,52,35280,35760
99,40,35520,35760
82,52,35760,36154
99,39,36000,36240
82,52,36154,36240
47,59,36240,36480
80,52,36240,36720
99,39,36480,36720
56,69,36720,36960
63,69,36720,36960
79,53,36720,37200
99,39,36960,37200
80,56,37200,37680
99,39,37440,37680
79,60,37680,37800
82,35,37680,37920
80,58,37800,37920
82,62,37920,38160
99,43,37920,38160
51,61,37680,38160
75,52,38160,38640
99,42,38400,38640
58,69,38160,38640
67,69,38160,38640
75,33,38880,39034
75,0,-1,39120
78,57,39034,39120
76,57,39120,39574
87,35,39360,39600
67,68,39120,39600
70,68,39120,39600
75,57,39600,40080
87,36,39840,40080
67,66,39600,40080
70,66,39600,40080
73,55,40080,40474
87,37,40320,40560
73,54,40474,40560
68,65,40560,40800
71,57,40560,41040
87,38,40800,41040
68,61,41040,41280
71,56,41040,41520
87,39,41280,41520
70,56,41520,41914
87,39,41760,42000
70,54,41914,42000
59,58,42000,42240
62,58,42000,42240
65,58,42000,42240
68,54,42000,42480
87,39,42240,42480
59,59,42480,42720
62,59,42480,42720
65,59,42480,42720
67,55,42480,42960
87,40,42720,42960
68,58,42960,43440
87,39,43200,43440
87,70,43680,43800
70,67,43440,43920
51,66,43440,43920
67,66,43440,43920
63,53,43920,44160
75,70,44160,44400
75,70,44400,44640
87,70,44640,44880
99,44,45120,45240
87,70,44880,45360
99,42,45600,45720
87,70,45360,45840
99,41,46080,46200
85,69,45840,46234
85,64,46234,46320
44,64,46320,46560
83,68,46320,46774
99,40,46560,46800
51,66,46800,47040
59,66,46800,47040
83,63,46800,47280
99,40,47040,47280
82,60,47280,47674
99,40,47520,47760
82,56,47674,47760
47,59,47760,48000
80,56,47760,48214
99,40,48000,48240
56,68,48240,48480
63,68,48240,48480
79,55,48240,48720
99,39,48480,48720
80,58,48720,49200
99,39,48960,49200
79,61,49200,49313
82,35,49200,49425
80,60,49320,49440
51,61,49200,49440
82,63,49440,49680
99,43,49440,49680
58,69,49680,49920
67,69,49680,49920
75,53,49680,50160
99,42,49920,50160
75,54,50160,50554
87,33,50400,50640
78,57,50554,50640
76,57,50640,51094
92,37,50880,51120
61,68,50640,51120
68,68,50640,51120
70,68,50640,51120
75,57,51120,51600
92,38,51360,51600
63,66,51120,51600
68,66,51120,51600
70,66,51120,51600
73,55,51600,52080
92,38,51840,52080
64,64,51600,52080
68,64,51600,52080
70,64,51600,52080
87,34,52320,52440
75,64,52080,52560
63,68,52080,52560
68,68,52080,52560
71,68,52080,52560
80,33,52560,52680
83,34,52800,52920
99,43,53280,53400
87,84,53040,53520
87,38,53760,53880
75,56,53520,54000
51,59,53520,54000
61,59,53520,54000
67,59,53520,54000
79,36,54000,54120
82,37,54240,54360
99,41,54720,54840
87,82,54480,54960
44,57,54960,55080
59,52,55200,55320
63,53,55440,55560
68,54,55680,55800
71,56,55920,56040
80,60,56160,56280
83,62,56400,56520
87,62,56640,56760
92,62,56880,57000
71,61,58800,58920
67,59,59040,59160
70,59,59040,59160
71,56,59280,59400
66,53,59520,59640
69,53,59520,59640
71,51,59760,59880
65,48,60000,60120
68,48,60000,60120
71,45,60240,60360
64,43,60480,60600
67,43,60480,60600
73,65,60720,60840
71,62,60840,60960
70,62,60960,61080
71,62,61080,61193
66,62,61200,61320
59,61,61200,61440
63,61,61200,61440
90,62,61440,61560
71,62,61680,61800
54,62,61680,61920
63,62,61680,61920
66,62,61680,61920
90,62,61920,62040
75,62,62160,62280
73,62,62280,62400
72,62,62400,62520
73,62,62520,62633
66,62,62640,62760
58,61,62640,62880
64,61,62640,62880
90,62,62880,63000
73,62,63120,63240
54,63,63120,63360
64,63,63120,63360
66,63,63120,63360
90,62,63360,63480
76,66,63600,63720
75,62,63720,63840
74,63,63840,63960
75,63,63960,64073
71,63,64080,64200
59,59,64080,64320
63,59,64080,64320
90,63,64320,64440
75,63,64560,64680
71,63,64800,64920
74,63,64800,64920
75,63,65040,65160
70,63,65280,65400
73,63,65280,65400
75,63,65520,65640
69,63,65760,65880
72,63,65760,65880
75,63,66000,66120
68,63,66240,66360
71,63,66240,66360
77,66,66480,66600
75,63,66600,66720
74,63,66720,66840
75,63,66840,66953
70,63,66960,67080
63,61,66960,67200
66,61,66960,67200
94,63,67200,67320
75,63,67440,67560
58,63,67440,67680
66,63,67440,67680
70,63,67440,67680
94,63,67680,67800
78,62,67920,68040
77,63,68040,68160
76,63,68160,68280
77,63,68280,68393
70,63,68400,68520
62,61,68400,68640
68,61,68400,68640
94,63,68640,68760
77,63,68880,69000
58,63,68880,69120
68,63,68880,69120
70,63,68880,69120
94,63,69120,69240
80,66,69360,69480
78,63,69480,69600
77,63,69600,69720
78,63,69720,69833
75,63,69840,69960
63,58,69840,70080
66,58,69840,70080
94,63,70080,70200
78,63,70320,70440
74,63,70560,70680
77,63,70560,70680
78,63,70800,70920
73,63,71040,71160
76,63,71040,71160
78,63,71280,71400
72,63,71520,71640
75,63,71520,71640
78,63,71760,71880
71,63,72000,72120
74,63,72000,72120
80,91,72240,72360
78,86,72360,72480
77,86,72480,72600
78,86,72600,72713
73,86,72720,72840
66,84,72720,72960
70,84,72720,72960
97,86,72960,73080
78,86,73200,73320
61,86,73200,73440
70,86,73200,73440
73,86,73200,73440
97,86,73440,73560
82,86,73680,73800
80,86,73800,73920
79,86,73920,74040
80,86,74040,74153
73,86,74160,74280
65,83,74160,74400
71,83,74160,74400
97,86,74400,74520
80,86,74640,74760
61,86,74640,74880
71,86,74640,74880
73,86,74640,74880
97,86,74880,75000
70,22,75120,75240
78,98,75120,75240
71,20,75360,75480
80,94,75360,75480
73,86,75600,76080
82,93,75840,76080
85,93,75840,76080
82,0,-1,76080
66,39,75600,76080
71,20,76080,76200
80,90,76080,76200
70,20,76320,76440
78,86,76320,76440
68,20,76560,76680
71,78,76560,76680
70,20,76800,76920
73,81,76800,76920
71,79,77040,77520
75,94,77280,77520
83,94,77280,77520
75,0,-1,77520
59,38,77040,77520
70,20,77520,77640
73,81,77520,77640
68,20,77760,77880
71,79,77760,77880
66,22,78000,78120
70,84,78000,78120
68,21,78240,78360
71,81,78240,78360
70,76,78480,78960
73,94,78720,78960
82,94,78720,78960
73,0,-1,78960
61,47,78480,78960
68,21,78960,79080
71,81,78960,79080
66,21,79200,79320
70,81,79200,79320
65,21,79440,79560
68,80,79440,79560
66,21,79680,79800
70,82,79680,79800
68,75,79920,80400
71,94,80160,80400
80,94,80160,80400
71,0,-1,80400
61,47,79920,80400
63,21,80400,80520
66,79,80400,80520
65,21,80640,80760
68,81,80640,80760
66,78,80880,81120
70,89,80880,81120
54,39,80880,81120
70,94,81120,81240
78,94,81120,81240
66,79,81360,81480
78,97,81600,81720
67,90,81840,81960
79,107,82080,82200
68,28,82320,82560
80,22,82560,82800
64,98,82800,83040
68,98,82800,83040
80,89,82800,83280
68,19,83040,83280
63,98,83280,83520
68,98,83280,83520
80,88,83280,83760
66,18,83520,83760
61,43,83760,84000
68,43,83760,84000
64,18,84000,84120
80,91,83760,84240
75,107,84240,84480
68,20,84480,84600
90,96,84240,84720
73,101,84720,84960
68,20,84960,85080
88,93,84720,85200
72,98,85200,85440
68,20,85440,85560
87,88,85200,85680
56,37,85200,85680
70,94,85680,85920
68,20,85920,86040
85,83,85680,86160
72,99,86160,86400
68,20,86400,86520
87,87,86160,86640
88,94,86640,86880
73,107,86640,86880
68,20,86880,87120
61,42,86640,87120
85,80,87120,87360
76,108,87120,87360
68,20,87360,87600
67,102,87600,87720
79,109,87840,87960
66,27,88080,88320
78,23,88320,88560
78,75,88560,88800
63,88,88560,88800
66,88,88560,88800
66,18,88800,89040
78,77,89040,89280
61,91,89040,89280
66,91,89040,89280
64,18,89280,89520
78,84,89520,89760
59,42,89520,89760
66,42,89520,89760
63,18,89760,90000
88,96,90000,90240
73,105,90000,90240
66,20,90240,90480
87,93,90480,90720
71,100,90480,90720
66,20,90720,90960
85,87,90960,91200
70,97,90960,91200
66,20,91200,91440
54,37,90960,91440
83,82,91440,91680
68,93,91440,91680
66,20,91680,91920
85,87,91920,92160
70,99,91920,92160
66,20,92160,92400
71,107,92400,92640
66,20,92640,92760
87,96,92400,92880
59,42,92400,92880
75,109,92880,93120
66,20,93120,93240
83,79,92880,93360
62,100,93360,93480
74,104,93600,93720
63,96,93840,93960
75,73,94080,94200
87,87,94320,94440
75,75,94560,94680
55,87,94320,94800
63,87,94320,94800
87,86,94800,94920
74,77,95040,95160
56,93,94800,95280
65,93,94800,95280
87,91,95280,95400
58,105,95280,95520
67,105,95280,95520
73,80,95520,95640
87,85,95760,95880
58,99,95760,96000
67,99,95760,96000
73,82,96000,96120
87,85,96240,96360
59,101,96240,96480
68,101,96240,96480
71,83,96480,96600
88,85,96720,96840
76,20,96720,96840
61,106,96720,96960
70,106,96720,96960
87,85,96960,97080
82,20,96960,97080
85,85,97200,97320
73,20,97200,97320
83,85,97440,97560
76,20,97440,97560
82,85,97680,97800
71,20,97680,97800
62,93,97680,97920
65,93,97680,97920
80,85,97920,98040
77,20,97920,98040
79,90,98160,98280
70,22,98160,98280
63,104,98160,98400
67,104,98160,98400
82,85,98400,98520
75,20,98400,98520
83,85,98640,98760
79,20,98640,98760
82,86,98880,99000
75,21,98880,99000
74,127,99120,99240
86,111,99360,99480
75,115,99600,99720
87,85,99840,99960
99,85,100080,100200
67,104,100080,100320
75,104,100080,100320
87,85,100320,100440
99,85,100560,100680
68,105,100560,100800
77,105,100560,100800
86,85,100800,100920
99,91,101040,101280
70,112,101040,101280
79,112,101040,101280
85,79,101280,101520
99,97,101520,101760
70,108,101520,101760
79,108,101520,101760
85,78,101760,102000
99,105,102000,102240
71,114,102000,102240
80,114,102000,102240
83,81,102240,102480
100,112,102480,102600
88,20,102480,102720
73,120,102480,102720
81,120,102480,102720
99,112,102720,102840
93,21,102720,102960
97,111,102960,103080
85,19,102960,103200
95,108,103200,103320
88,20,103200,103440
93,103,103440,103560
83,18,103440,103680
92,101,103680,103800
89,22,103680,103920
74,108,103440,103920
77,108,103440,103920
82,105,103920,104040
91,105,103920,104040
75,121,103920,104160
79,121,103920,104160
87,103,104160,104280
94,103,104160,104280
74,121,104400,104520
86,127,104640,104760
75,114,104880,105000
87,127,105120,105240
99,102,105360,105480
87,117,105600,105720
75,127,105840,105960
87,127,106080,106200
76,126,106320,106440
88,127,106560,106680
99,105,106800,106920
87,119,107040,107160
76,127,107280,107400
88,127,107520,107640
77,127,107760,107880
89,127,108000,108120
99,101,108240,108360
87,121,108480,108600
78,127,108720,108840
90,127,108960,109080
99,103,109200,109320
87,123,109440,109560
79,127,109680,109800
91,127,109920,110040
99,124,110160,110280
87,105,110400,110520
80,127,110640,110760
92,127,110880,111000
99,106,111120,111240
81,106,111360,111480
99,107,111600,111720
82,107,111840,111960
99,108,112080,112200
83,108,112320,112440
99,116,112560,112680
84,109,112800,112920
99,109,113040,113160
85,110,113280,113400
99,110,113520,113640
86,111,113760,113880
99,112,114000,114120
87,112,114240,114360
99,113,114480,114600
87,113,114720,114840
99,114,114960,115080
87,114,115200,115320
99,122,115440,115680
87,104,115680,115920
99,125,115920,116160
87,98,116160,116400
99,127,116400,116640
87,96,116640,116880
99,121,116880,117120
87,83,117120,117360
75,77,117360,117600
87,74,117600,117840
99,87,117840,118080
87,59,118080,118320
75,55,118320,118560
87,59,118560,118800
99,70,118800,119040
87,54,119040,119280
75,52,119280,119520
63,61,119280,119520
87,62,119520,119760
99,45,119760,120000
75,43,119760,120000
87,36,120000,120240
75,33,120240,120720
87,41,120480,120720
99,45,120720,120960
73,41,120720,120960
87,37,120960,121200
75,35,121200,121440
71,42,121200,121440
87,41,121440,121680
56,42,121200,121680
99,45,121680,121920
71,39,121680,121920
87,37,121920,122160
75,33,122160,122400
70,38,122160,122400
87,41,122400,122640
99,45,122640,122880
68,37,122640,122880
87,37,122880,123120
59,40,122640,123120
75,33,123120,123360
67,36,123120,123360
87,41,123360,123600
99,45,123600,123840
68,38,123600,123840
87,37,123840,124080
75,35,124080,124320
70,43,124080,124320
87,41,124320,124560
67,44,124080,124560
99,45,124560,124800
63,34,124560,124800
87,37,124800,125040
75,33,125040,125280
63,35,125040,125280
87,41,125280,125520
99,45,125520,125760
64,37,125520,125760
87,37,125760,126000
55,37,125520,126000
75,33,126000,126240
63,37,126000,126240
87,42,126240,126480
99,45,126480,126720
61,36,126480,126720
87,37,126720,126960
75,35,126960,127200
59,37,126960,127200
87,42,127200,127440
56,41,126960,127440
99,45,127440,127680
59,36,127440,127680
87,37,127680,127920
75,33,127920,128160
58,36,127920,128160
87,41,128160,128400
99,45,128400,128640
56,35,128400,128640
87,37,128640,128880
52,38,128400,128880
75,33,128880,129120
55,35,128880,129120
87,41,129120,129360
99,45,129360,129600
56,38,129360,129600
87,37,129600,129840
75,35,129840,130080
87,41,130080,130320
58,43,129840,130328
51,35,130320,130433
99,45,130320,130560
55,42,129840,130751
87,37,130560,130800
75,33,130800,131040
87,41,131040,131280
63,43,131160,131280
75,45,131280,131505
99,45,131280,131520
87,37,131520,131760
75,33,131760,132240
87,41,132000,132240
73,43,132000,132240
99,45,132240,132480
87,37,132480,132720
75,35,132720,132960
71,42,132720,132960
87,41,132960,133200
56,42,132720,133200
99,45,133200,133440
71,40,133200,133440
87,37,133440,133680
75,33,133680,133920
70,38,133680,133920
87,41,133920,134160
99,45,134160,134400
68,37,134160,134400
87,37,134400,134640
59,40,134160,134640
75,33,134640,134880
67,36,134640,134880
87,42,134880,135120
99,45,135120,135360
68,38,135120,135360
87,37,135360,135600
75,35,135600,135840
70,43,135600,135840
67,44,135600,135840
87,42,135840,136080
99,45,136080,136320
63,34,136080,136320
87,37,136320,136560
75,33,136560,137040
87,44,136800,137040
76,33,137040,137520
87,45,137280,137520
61,42,137040,137520
68,42,137040,137520
70,42,137040,137520
75,33,137520,138000
87,45,137760,138000
63,41,137520,138000
68,41,137520,138000
70,41,137520,138000
73,33,138000,138480
87,45,138240,138480
64,41,138000,138480
68,41,138000,138480
70,41,138000,138480
75,35,138480,138960
87,45,138720,138960
63,44,138480,138960
68,44,138480,138960
71,44,138480,138960
80,35,138960,139080
83,42,139200,139320
87,45,139440,139920
99,45,139680,139920
75,33,139920,140400
87,44,140160,140400
63,41,139920,140400
67,41,139920,140400
73,41,139920,140400
79,33,140400,140520
82,36,140640,140760
87,43,140880,141360
99,45,141120,141360
56,38,141360,141480
63,38,141600,141720
71,40,141840,141960
80,42,142080,142200
75,33,142320,142478
87,40,142478,142639
87,62,142639,142800
87,62,142800,142958
87,61,142958,143119
99,70,143119,143280
87,58,143280,143438
87,59,143438,143599
99,70,143599,143760
85,54,143760,143918
85,54,143918,144079
97,70,144079,144240
83,55,144240,144398
83,52,144398,144559
95,70,144559,144720
44,42,144240,144720
83,52,144720,144878
83,52,144878,145039
95,70,145039,145200
51,61,144720,145200
59,61,144720,145200
82,52,145200,145358
82,52,145358,145519
94,70,145519,145680
51,61,145200,145680
59,61,145200,145680
80,52,145680,145838
80,52,145838,145999
92,70,145999,146160
47,40,145680,146160
79,52,146160,146318
79,52,146318,146479
91,70,146479,146640
56,63,146160,146640
63,63,146160,146640
80,52,146640,146798
80,52,146798,146959
92,70,146959,147120
56,63,146640,147120
63,63,146640,147120
82,57,147120,147278
82,54,147278,147439
94,70,147439,147600
51,43,147120,147600
75,52,147600,147758
75,52,147758,147919
87,69,147919,148080
58,65,147600,148080
67,65,147600,148080
75,52,148080,148238
75,52,148238,148399
87,70,148399,148560
58,64,148080,148560
67,64,148080,148560
76,52,148560,148718
76,52,148718,148879
88,70,148879,149040
55,41,148560,149040
75,52,149040,149198
75,52,149198,149359
87,70,149359,149520
63,65,149040,149520
70,65,149040,149520
73,52,149520,149678
73,52,149678,149839
85,70,149839,150000
63,63,149520,150000
70,63,149520,150000
71,55,150000,150158
71,52,150158,150319
83,70,150319,150480
56,42,150000,150480
71,52,150480,150638
71,52,150638,150799
83,70,150799,150960
63,60,150480,150960
68,60,150480,150960
70,52,150960,151118
70,52,151118,151279
82,70,151279,151440
63,60,150960,151440
68,60,150960,151440
68,52,151440,151598
68,52,151598,151759
80,70,151759,151920
59,40,151440,151920
67,52,151920,152078
67,52,152078,152239
79,70,152239,152400
62,58,151920,152400
65,58,151920,152400
68,52,152400,152558
68,52,152558,152719
80,70,152719,152880
62,59,152400,152880
65,59,152400,152880
70,57,152880,153038
70,54,153038,153199
82,70,153199,153360
51,55,152880,153360
63,52,153360,153518
63,52,153518,153679
75,69,153679,153840
58,67,153360,153840
67,67,153360,153840
75,68,153840,153998
75,68,153998,154159
75,68,154159,154320
87,70,154320,154478
87,70,154478,154639
99,70,154639,154800
87,70,154800,154958
87,70,154958,155119
99,70,155119,155280
85,66,155280,155438
85,65,155438,155599
97,70,155599,155760
83,60,155760,155918
83,57,155918,156079
95,70,156079,156240
44,42,155760,156240
83,54,156240,156398
83,54,156398,156559
95,70,156559,156720
51,61,156240,156720
59,61,156240,156720
82,52,156720,156878
82,53,156878,157039
94,70,157039,157200
51,61,156720,157200
59,61,156720,157200
80,52,157200,157358
80,52,157358,157519
92,70,157519,157680
47,40,157200,157680
79,52,157680,157838
79,52,157838,157999
91,70,157999,158160
56,63,157680,158160
63,63,157680,158160
80,52,158160,158318
80,52,158318,158479
92,70,158479,158640
56,63,158160,158640
63,63,158160,158640
82,57,158640,158798
82,54,158798,158959
94,70,158959,159120
51,56,158640,159120
75,52,159120,159278
58,69,159120,159360
67,69,159120,159360
75,52,159278,159439
87,69,159439,159600
75,52,159600,159758
67,75,159600,159840
70,75,159600,159840
75,52,159758,159919
87,70,159919,160080
76,52,160080,160238
68,80,160080,160320
71,80,160080,160320
76,52,160238,160399
88,70,160399,160560
75,52,160560,160718
66,73,160560,160800
70,73,160560,160800
75,52,160718,160879
87,70,160879,161040
73,52,161040,161198
64,65,161040,161280
68,65,161040,161280
73,52,161198,161359
85,70,161359,161520
75,55,161520,161678
75,53,161678,161839
87,70,161839,162000
63,68,161520,162000
68,68,161644,162000
71,68,161768,162000
76,54,162000,162158
76,54,162158,162319
87,70,162319,162480
77,55,162480,162638
77,55,162638,162799
