pitch,velocity,start,end
87,71,162799,162960
78,58,162960,163118
78,59,163118,163279
87,75,163279,163440
79,62,163440,163598
79,63,163598,163759
87,77,163759,163920
80,66,163920,164078
80,67,164078,164239
87,80,164239,164400
81,74,164400,164558
81,70,164558,164719
87,83,164719,164880
51,88,164400,164880
61,88,164400,164880
67,88,164400,164880
82,73,164880,165038
82,73,165038,165199
87,85,165199,165360
83,76,165360,165518
83,76,165518,165679
87,87,165679,165840
84,79,165840,165998
84,79,165998,166159
87,88,166159,166320
85,83,166320,166478
85,82,166478,166639
87,89,166639,166800
86,86,166800,166958
86,85,166958,167119
87,89,167119,167280
87,96,167280,167438
87,89,167438,167599
99,96,167599,167760
44,104,167280,167760
51,104,167280,167760
59,104,167280,167760
68,104,167280,167760
88,87,167760,167918
88,84,167918,168079
99,88,168079,168240
89,75,168240,168398
89,70,168398,168559
99,77,168559,168720
90,63,168720,168878
90,59,168878,169039
99,64,169039,169200
91,51,169200,169358
91,48,169358,169519
99,52,169519,169680
92,41,169680,169838
92,39,169838,169999
99,45,169999,170160
68,42,171120,171364
67,39,171360,171585
70,39,171360,171600
71,35,171120,171720
69,39,171600,171720
66,38,171600,171720
71,35,171840,171960
68,39,171840,171960
65,38,171840,171960
71,35,172080,172200
67,38,172080,172200
64,38,172080,172200
71,36,172320,172440
66,38,172320,172440
63,37,172320,172440
71,37,172560,172680
65,38,172560,172680
62,37,172560,172680
71,38,172800,172920
64,38,172800,172920
61,37,172800,172920
73,64,173040,173160
71,59,173160,173280
70,59,173280,173400
71,60,173400,173513
66,57,173520,173760
78,69,173640,173760
59,60,173520,173760
63,60,173520,173760
78,69,173760,173880
78,69,173880,174000
71,61,174000,174240
83,70,174120,174240
54,63,174000,174240
63,63,174000,174240
66,63,174000,174240
83,70,174240,174360
83,70,174360,174480
73,61,174480,174720
85,70,174600,174720
85,70,174720,174840
85,70,174840,174960
78,67,174960,175200
90,70,175080,175200
58,60,174960,175200
64,60,174960,175200
90,70,175200,175320
90,70,175320,175440
85,70,175440,175680
54,63,175440,175680
58,63,175440,175680
66,63,175440,175680
90,70,175598,175759
97,70,175598,175759
90,70,175759,175920
97,70,175759,175920
47,57,175920,176160
90,70,176078,176239
99,70,176078,176239
90,70,176239,176400
99,70,176239,176400
87,72,175920,176408
83,61,176400,176625
54,65,176400,176640
63,65,176400,176640
74,56,177120,177360
71,70,176880,177368
70,68,177360,177473
75,70,176880,177480
73,52,177360,177480
75,45,177600,177720
72,49,177600,177720
69,66,177600,177720
75,44,177840,177960
71,47,177840,177960
68,64,177840,177960
75,42,178080,178200
70,44,178080,178200
67,62,178080,178200
75,40,178320,178440
69,42,178320,178440
66,61,178320,178440
75,39,178560,178680
68,40,178560,178680
65,60,178560,178680
77,40,178800,178920
75,37,178920,179040
74,37,179040,179160
75,38,179160,179273
70,36,179280,179520
82,45,179400,179520
63,61,179280,179520
66,61,179280,179520
82,44,179520,179640
82,44,179640,179760
75,39,179760,180000
87,45,179880,180000
58,64,179760,180000
66,64,179760,180000
70,64,179760,180000
87,45,180000,180120
87,45,180120,180240
77,39,180240,180480
89,45,180360,180480
89,45,180480,180600
89,45,180600,180720
82,43,180720,180960
94,45,180840,180960
62,61,180720,180960
68,61,180720,180960
94,45,180960,181080
94,45,181080,181200
89,45,181200,181440
58,63,181200,181440
62,63,181200,181440
70,63,181200,181440
94,45,181358,181519
101,45,181358,181519
94,45,181519,181680
101,45,181519,181680
51,55,181680,181920
94,45,181838,181999
102,45,181838,181999
94,45,181999,182160
102,45,181999,182160
90,46,181680,182168
58,64,182160,182280
66,64,182160,182280
87,39,182160,182385
75,68,182640,182884
74,67,182880,183105
78,33,182640,183120
77,37,182880,183120
78,33,183120,183240
76,37,183120,183240
73,65,183120,183240
78,34,183360,183480
75,36,183360,183480
72,63,183360,183480
78,34,183600,183720
74,36,183600,183720
71,61,183600,183720
78,35,183840,183960
73,36,183840,183960
70,60,183840,183960
78,35,184080,184200
72,36,184080,184200
69,59,184080,184200
78,36,184320,184440
70,36,184320,184440
68,58,184320,184440
80,40,184560,184680
78,37,184680,184800
77,37,184800,184920
78,38,184920,185033
85,45,185160,185280
66,60,185040,185280
70,60,185040,185280
85,44,185280,185400
73,36,185040,185520
85,44,185400,185520
90,45,185640,185760
61,63,185520,185760
70,63,185520,185760
73,63,185520,185760
90,45,185760,185880
78,39,185520,186000
90,45,185880,186000
92,45,186120,186240
92,45,186240,186360
80,39,186000,186480
92,45,186360,186480
65,61,186480,186720
71,61,186480,186720
92,45,186638,186799
97,45,186638,186799
85,43,186480,186960
92,45,186799,186960
97,45,186799,186960
92,45,186960,187118
97,45,186960,187118
61,63,186960,187200
65,63,186960,187200
73,63,186960,187200
92,45,187118,187279
97,45,187118,187279
92,45,187279,187440
97,45,187279,187440
97,48,187440,187560
94,42,187440,187680
99,45,187560,187680
97,45,187680,187800
93,39,187680,187920
99,45,187800,187920
66,58,187440,187920
97,45,187920,188040
78,70,187920,188040
82,70,187920,188040
92,39,187920,188160
99,45,188040,188160
97,44,188160,188280
80,76,188160,188280
83,76,188160,188280
91,38,188160,188400
99,45,188280,188400
97,43,188400,188520
99,44,188520,188640
82,81,188400,188640
85,81,188400,188640
97,42,188640,188760
90,37,188400,188880
99,44,188760,188880
95,39,188880,189000
92,40,188880,189120
97,41,189000,189120
95,39,189120,189240
91,38,189120,189360
97,41,189240,189360
59,60,188880,189360
95,39,189360,189480
71,79,189360,189480
80,79,189360,189480
90,37,189360,189600
97,40,189480,189600
95,38,189600,189720
73,86,189600,189720
82,86,189600,189720
89,36,189600,189840
97,40,189720,189840
95,38,189840,189960
97,40,189960,190080
75,93,189840,190080
83,93,189840,190080
95,38,190080,190200
87,34,189840,190320
97,40,190200,190320
94,39,190320,190440
90,42,190320,190440
95,38,190440,190560
94,37,190560,190680
89,38,190560,190680
95,38,190680,190800
61,77,190320,190800
94,38,190800,190920
87,36,190800,190920
70,91,190800,190920
78,91,190800,190920
95,39,190920,191040
94,38,191040,191160
86,35,191040,191160
71,99,191040,191160
80,99,191040,191160
95,39,191160,191280
94,38,191280,191400
85,35,191280,191520
95,39,191400,191520
73,108,191280,191520
82,108,191280,191520
94,38,191520,191640
95,39,191640,191760
92,37,191760,191880
89,40,191760,191880
94,39,191880,192000
92,37,192000,192120
87,39,192000,192120
94,39,192120,192240
61,85,191760,192240
92,37,192240,192360
86,38,192240,192360
68,106,192240,192360
77,106,192240,192360
94,39,192360,192480
92,38,192480,192600
85,38,192480,192600
70,115,192480,192600
78,115,192480,192600
94,39,192600,192720
92,38,192720,192840
83,37,192720,192960
87,35,192840,192960
71,123,192720,192960
80,123,192720,192960
88,35,192960,193080
89,36,193080,193200
90,40,193200,193294
92,39,193294,193391
66,127,193200,193440
73,127,193200,193440
82,127,193200,193440
90,38,193391,193485
92,39,193485,193583
90,38,193583,193680
78,37,193680,193920
90,42,193800,193920
92,43,193920,194040
90,42,194040,194160
79,38,194160,194400
91,45,194280,194400
92,45,194400,194520
91,45,194520,194640
80,38,194640,194880
92,45,194760,194880
93,45,194880,195000
92,45,195000,195030
93,45,195030,195120
92,39,195120,195229
64,113,195120,195263
80,114,195191,195263
93,41,195251,195356
92,44,195379,195480
93,47,195499,195593
92,49,195611,195701
63,118,195600,195743
78,120,195671,195743
93,52,195728,195818
92,55,195851,195949
93,45,195983,196013
91,70,196013,196080
92,90,196080,196200
61,89,196080,196223
76,89,196080,196223
93,85,196200,196320
92,84,196320,196440
93,84,196440,196560
92,84,196560,196680
93,84,196680,196800
87,127,196560,196800
92,84,196800,196920
102,68,196560,197040
93,84,196920,197040
92,83,197040,197160
93,84,197160,197280
85,126,197040,197280
92,83,197280,197400
100,65,197040,197520
93,84,197400,197520
92,83,197520,197640
93,84,197640,197760
84,124,197520,197760
92,83,197760,197880
99,62,197520,198000
93,85,197880,198000
68,83,197520,198000
92,83,198000,198120
93,85,198120,198240
82,120,198000,198240
92,83,198240,198360
97,59,198000,198480
93,85,198360,198480
92,83,198480,198600
93,85,198600,198720
84,127,198480,198720
92,83,198720,198840
99,61,198480,198960
93,85,198840,198960
92,88,198960,199080
93,85,199080,199200
85,127,198960,199200
92,83,199200,199320
93,85,199320,199440
73,91,198960,199440
100,66,198960,199448
88,127,199440,199560
97,62,199440,199665
92,83,199440,199894
91,57,200040,200160
93,60,200160,200280
79,52,199920,200400
91,58,200280,200400
90,54,200520,200640
92,56,200640,200760
90,54,200760,200801
78,52,200400,200880
92,63,200801,200880
90,63,200880,200989
63,120,200880,201023
78,120,200951,201023
92,62,201011,201116
90,63,201139,201240
92,65,201259,201353
90,66,201371,201461
61,122,201360,201503
76,122,201431,201503
92,67,201488,201578
90,68,201611,201709
92,63,201743,201773
89,74,201773,201840
90,88,201840,201960
59,89,201840,201983
75,89,201911,201983
92,84,201960,202080
90,83,202080,202200
92,84,202200,202320
90,83,202320,202440
92,85,202440,202560
85,127,202320,202560
90,83,202560,202680
100,78,202320,202800
92,85,202680,202800
90,83,202800,202920
92,85,202920,203040
83,125,202800,203040
90,83,203040,203160
99,75,202800,203280
92,85,203160,203280
90,83,203280,203400
92,85,203400,203520
82,124,203280,203520
90,82,203520,203640
97,71,203280,203760
92,85,203640,203760
66,84,203280,203760
90,82,203760,203880
92,85,203880,204000
80,120,203760,204000
90,82,204000,204120
95,68,203760,204240
92,85,204120,204240
90,82,204240,204360
92,85,204360,204480
82,127,204240,204480
90,82,204480,204600
97,71,204240,204720
92,86,204600,204720
90,87,204720,204840
92,86,204840,204960
83,127,204720,204960
90,82,204960,205080
92,86,205080,205200
71,91,204720,205200
99,79,204720,205208
87,127,205200,205320
95,67,205200,205425
90,82,205200,205425
74,82,205680,205920
86,63,205800,205920
87,64,205920,206040
86,64,206040,206160
75,73,206160,206400
87,73,206280,206400
88,75,206400,206520
87,74,206520,206640
88,75,206640,206760
87,74,206760,206880
63,119,206640,206880
67,119,206640,206880
75,119,206640,206880
88,76,206880,207000
87,74,207000,207120
88,76,207120,207240
87,74,207240,207360
65,120,207120,207360
68,120,207120,207360
74,120,207120,207360
88,76,207360,207480
87,74,207480,207600
88,80,207600,207690
87,74,207690,207780
67,127,207600,207840
70,127,207679,207840
73,127,207758,207840
86,73,207780,207870
87,74,207870,207960
88,75,207960,208050
89,76,208050,208140
90,77,208140,208230
91,78,208230,208320
92,79,208320,208410
93,81,208410,208500
94,83,208500,208590
95,84,208590,208680
96,86,208680,208770
97,88,208770,208860
98,89,208860,208950
99,90,208950,209040
100,93,209040,209134
102,93,209134,209231
68,127,209040,209280
71,127,209119,209280
76,127,209198,209280
100,92,209231,209325
99,91,209325,209423
98,91,209423,209520
97,90,209520,209614
96,89,209614,209711
95,89,209711,209805
94,88,209805,209903
93,88,209903,210000
92,87,210000,210094
91,87,210094,210191
90,87,210191,210285
89,87,210285,210383
88,86,210383,210480
87,92,210480,210960
63,127,210480,210960
79,127,210604,210960
70,79,210960,211200
82,92,211080,211200
83,92,211200,211320
82,91,211320,211440
74,80,211440,211680
86,96,211560,211680
87,96,211680,211800
86,96,211800,211920
75,79,211920,212160
87,96,212040,212160
88,96,212160,212280
87,96,212280,212400
88,96,212400,212520
87,96,212520,212640
63,126,212400,212640
67,126,212400,212640
75,126,212400,212640
88,96,212640,212760
87,96,212760,212880
88,96,212880,213000
87,95,213000,213120
65,125,212880,213120
68,125,212880,213120
74,125,212880,213120
88,96,213120,213240
87,94,213240,213360
88,100,213360,213450
87,93,213450,213540
67,127,213360,213600
70,127,213439,213600
73,127,213518,213600
86,92,213540,213630
87,93,213630,213720
88,93,213720,213810
89,95,213810,213900
90,96,213900,213990
91,97,213990,214080
92,98,214080,214170
93,101,214170,214260
94,102,214260,214350
95,103,214350,214440
96,104,214440,214530
97,105,214530,214620
98,107,214620,214710
99,109,214710,214800
100,109,214800,214894
102,108,214894,214991
68,127,214800,215040
71,127,214879,215040
76,127,214958,215040
100,108,214991,215085
99,107,215085,215183
98,106,215183,215280
97,105,215280,215374
96,104,215374,215471
95,103,215471,215565
94,103,215565,215663
93,102,215663,215760
92,102,215760,215854
91,101,215854,215951
90,101,215951,216045
89,101,216045,216143
88,101,216143,216240
87,107,216240,216323
88,101,216323,216409
87,101,216409,216491
86,101,216491,216578
87,101,216578,216660
63,127,216251,216731
70,127,216375,216731
79,127,216499,216731
88,101,216660,216746
89,101,216746,216833
90,102,216833,216915
91,102,216915,217001
92,102,217001,217084
93,102,217084,217170
94,102,217170,217256
95,102,217256,217339
96,102,217339,217425
97,102,217425,217508
98,102,217508,217594
99,102,217594,217680
100,102,217691,217785
102,103,217785,217883
100,103,217883,217976
99,103,217976,218074
98,103,218074,218171
56,123,217691,218171
71,123,217815,218171
97,103,218171,218265
96,103,218265,218363
95,103,218363,218456
94,103,218456,218554
93,103,218554,218651
92,103,218651,218745
91,103,218745,218843
90,103,218843,218936
89,103,218936,219034
88,103,219034,219131
87,109,219131,219214
88,103,219214,219300
87,104,219300,219383
86,105,219383,219469
87,106,219469,219551
51,126,219131,219611
88,107,219551,219638
89,108,219638,219724
90,109,219724,219806
91,110,219806,219893
92,111,219893,219975
93,112,219975,220061
94,113,220061,220148
95,114,220148,220230
96,115,220230,220316
97,117,220316,220399
98,118,220399,220485
99,119,220485,220571
100,88,220583,220643
102,88,220643,220703
100,88,220703,220763
99,88,220763,220823
98,88,220823,220883
99,88,220883,220943
98,88,220943,221003
44,127,220571,221051
59,84,220695,221051
97,88,221003,221063
96,88,221063,221123
97,88,221123,221183
96,89,221183,221243
95,89,221243,221303
94,89,221303,221363
95,89,221363,221423
94,89,221423,221483
93,89,221483,221543
92,89,221543,221603
93,89,221603,221663
92,89,221663,221723
91,89,221723,221783
90,89,221783,221843
91,89,221843,221903
90,89,221903,221963
89,89,221963,222023
88,94,222023,222083
90,89,222083,222143
88,89,222143,222203
87,89,222203,222263
86,89,222263,222323
87,89,222323,222383
86,89,222383,222443
85,89,222443,222503
84,89,222503,222563
85,89,222563,222623
84,89,222623,222683
71,89,222683,222743
82,89,222743,222803
83,89,222803,222863
82,89,222863,222923
81,89,222923,222983
80,89,222983,223043
81,89,223043,223103
80,89,223103,223163
79,89,223163,223223
78,89,223223,223283
79,89,223283,223343
78,90,223343,223403
77,90,223403,223463
76,90,223463,223523
78,90,223523,223583
76,90,223583,223643
75,90,223643,223703
74,90,223703,223763
75,90,223763,223823
74,90,223823,223883
73,90,223883,223943
72,90,223943,224003
73,90,224003,224063
72,90,224063,224123
71,90,224123,224183
70,90,224183,224243
71,90,224243,224303
70,90,224303,224363
69,90,224363,224423
68,90,224423,224483
69,90,224483,224543
68,90,224543,224603
67,90,224603,224663
66,90,224663,224723
67,90,224723,224783
66,90,224783,224843
65,90,224843,224903
64,70,224903,224963
62,66,224963,225023
64,66,225023,225083
63,66,225083,225143
65,66,225143,225203
64,66,225203,225263
66,66,225263,225323
65,66,225323,225383
43,65,224903,225383
58,65,225026,225383
61,65,225150,225383
67,66,225383,225443
66,66,225443,225503
68,66,225503,225563
67,66,225563,225623
69,66,225623,225683
68,66,225683,225743
70,66,225743,225803
69,66,225803,225863
71,66,225863,225923
70,66,225923,225983
72,66,225983,226043
71,66,226043,226103
73,66,226103,226163
72,66,226163,226223
74,66,226223,226283
73,66,226283,226343
75,70,226343,226403
74,61,226403,226463
76,66,226463,226523
75,61,226523,226583
77,66,226583,226643
76,61,226643,226703
78,66,226703,226763
77,61,226763,226823
79,65,226823,226883
78,61,226883,226943
80,65,226943,227003
79,61,227003,227063
81,65,227063,227183
80,61,227123,227243
82,65,227183,227303
81,61,227243,227363
83,65,227303,227423
82,62,227363,227483
84,66,227423,227543
83,62,227483,227603
85,66,227543,227663
84,62,227603,227723
86,66,227663,227783
85,63,227723,227843
87,70,227843,227903
86,63,227903,227963
88,67,227963,228023
87,63,228023,228083
89,67,228083,228143
88,64,228143,228203
90,67,228203,228263
89,64,228263,228323
91,67,228323,228383
90,64,228383,228443
92,67,228443,228503
91,65,228503,228563
93,67,228563,228683
92,65,228623,228743
94,67,228683,228803
93,65,228743,228863
95,67,228803,228923
94,65,228863,228983
96,67,228923,229043
95,65,228983,229103
97,67,229043,229163
96,66,229103,229223
98,67,229163,229283
97,66,229223,229343
99,67,229283,229343
98,66,229343,229403
100,67,229403,229463
98,66,229463,229523
99,67,229523,229583
98,65,229583,229643
100,67,229643,229703
98,65,229703,229763
99,66,229763,229823
98,65,229823,229883
100,66,229883,229943
98,65,229943,230003
99,66,230003,230123
98,65,230063,230183
100,66,230123,230243
98,64,230183,230303
99,65,230243,230363
98,64,230303,230423
100,65,230363,230483
98,64,230423,230543
99,64,230483,230603
98,64,230543,230663
100,65,230603,230723
98,64,230663,230783
99,91,230783,230891
100,91,230918,231023
99,91,231049,231154
100,91,231176,231278
99,91,231296,231390
100,91,231413,231503
99,91,231525,231615
100,91,231641,231731
99,91,231761,231855
100,91,231885,231983
99,91,232013,232114
100,91,232148,232219
99,83,232223,232331
100,83,232358,232463
99,83,232489,232594
100,83,232616,232718
99,83,232736,232830
100,83,232853,232943
99,83,232965,233055
100,83,233081,233171
99,83,233201,233295
100,83,233325,233423
99,83,233453,233554
100,83,233588,233659
99,88,233663,233771
100,59,233798,233903
99,58,233929,234034
100,56,234056,234158
99,54,234176,234270
100,52,234293,234383
99,50,234405,234495
100,49,234521,234611
99,47,234641,234735
100,45,234765,234863
75,61,234623,234863
99,43,234893,234994
100,41,235028,235099
99,39,235103,235223
100,40,235223,235343
87,66,235103,235343
99,39,235343,235463
100,40,235463,235583
99,39,235583,235703
87,61,235583,235823
100,40,235703,235823
99,39,235823,235943
100,40,235943,236063
99,39,236063,236183
87,61,236063,236303
100,40,236183,236303
85,63,236063,236303
99,39,236303,236423
100,40,236423,236543
99,64,236543,236663
87,65,236543,236783
100,62,236663,236783
83,64,236543,236783
99,61,236783,236903
100,62,236903,237023
68,65,236543,237023
99,60,237023,237143
87,61,237023,237263
100,62,237143,237263
83,61,237023,237263
99,60,237263,237383
100,62,237383,237503
99,60,237503,237623
87,61,237503,237743
100,62,237623,237743
82,59,237503,237743
99,60,237743,237863
100,62,237863,237983
99,60,237983,238103
87,61,237983,238223
100,62,238103,238223
80,57,237983,238223
99,60,238223,238343
100,62,238343,238463
71,62,237983,238463
99,60,238463,238583
87,61,238463,238703
100,62,238583,238703
79,57,238463,238703
99,60,238703,238823
100,62,238823,238943
99,60,238943,239063
87,61,238943,239183
100,62,239063,239183
80,59,238943,239183
99,60,239183,239303
100,62,239303,239423
99,64,239423,239543
87,65,239423,239663
100,62,239543,239663
99,60,239663,239783
100,62,239783,239903
82,67,239423,239910
79,68,239423,239910
99,60,239903,240023
87,61,239903,240143
100,62,240023,240143
99,60,240143,240263
75,53,239903,240356
100,62,240263,240383
99,60,240383,240503
87,61,240383,240623
100,62,240503,240623
75,55,240383,240623
99,60,240623,240743
100,62,240743,240863
99,60,240863,240983
87,61,240863,241103
100,62,240983,241103
76,58,240863,241103
99,60,241103,241223
100,62,241223,241343
67,59,240863,241343
70,59,240863,241343
99,60,241343,241463
87,61,241343,241583
100,62,241463,241583
75,58,241343,241583
99,60,241583,241703
100,62,241703,241823
99,60,241823,241943
87,61,241823,242063
100,62,241943,242063
73,56,241823,242063
99,60,242063,242183
100,62,242183,242303
99,64,242303,242423
87,65,242303,242543
100,62,242423,242543
68,58,242303,242543
71,58,242303,242543
99,60,242543,242663
100,62,242663,242783
99,60,242783,242903
87,61,242783,243023
100,62,242903,243023
68,57,242783,243023
71,57,242783,243023
99,60,243023,243143
100,62,243143,243263
99,60,243263,243383
87,61,243263,243503
100,62,243383,243503
66,57,243263,243503
70,57,243263,243503
99,60,243503,243623
100,62,243623,243743
99,60,243743,243863
87,61,243743,243983
100,62,243863,243983
68,55,243743,243983
99,60,243983,244103
100,62,244103,244223
64,60,243743,244223
99,60,244223,244343
87,61,244223,244463
100,62,244343,244463
67,56,244223,244463
99,60,244463,244583
100,62,244583,244703
99,60,244703,244823
87,61,244703,244943
100,62,244823,244943
68,59,244703,244943
99,60,244943,245063
100,62,245063,245183
99,64,245183,245303
87,65,245183,245423
100,62,245303,245423
99,60,245423,245543
100,62,245543,245663
70,67,245183,245670
67,65,245183,245670
99,60,245663,245783
87,61,245663,245903
100,62,245783,245903
99,60,245903,246023
63,53,245663,246116
